53: 1.121689908470499430e+00	-4.815778762221797904e-01	-2.264670555192391799e-01	3.084471959061035329e-01
54: 1.102524709172612027e+00	3.998237906249247353e-01	-3.154917461850672011e-01	2.762655043170722524e-01
55: 1.012512327820104474e+00	2.408485593431053395e-01	2.677207365743138334e-01	1.251191138801108493e-01
56: 1.195347035068984098e+00	-1.704057126928195387e-01	5.772658395924008534e-01	4.321302787002364032e-01
57: 1.096457372755611059e+00	-3.239091321856847339e-01	-3.829627453586266217e-01	2.660773948012818413e-01
58: 1.619320640054788152e+00	5.152135802511685903e-01	4.099358838064449673e-01	1.144055450229598758e+00
59: 1.139672121505802105e+00	-5.455236437417708695e-01	-8.205967781963079133e-02	3.386424485093029180e-01
60: 1.075195779681773489e+00	3.931254480491169767e-01	2.618806563860019421e-01	2.303754946875092025e-01
61: 1.020553740411376031e+00	3.678333341298056225e-01	8.466702749577008358e-02	1.386220394657048660e-01
62: 1.145391644253728858e+00	-5.540989985434066067e-01	-6.145470552755474825e-02	3.482465185870150526e-01
63: 9.736742186994301607e-01	-3.172223789679828876e-02	2.521959373276680960e-01	5.990319672758456782e-02
64: 9.590740345658682608e-01	1.967849108809389125e-01	1.570322133321356206e-03	3.538695686875094337e-02
65: 1.142996948062672269e+00	4.438675356825478868e-01	-3.332994181224684938e-01	3.442254086015580361e-01
66: 1.356089744830164756e+00	5.949825458777583398e-01	3.350578649299729705e-01	7.020451504589505509e-01
67: 9.694630919970308458e-01	4.271210170894027686e-02	-2.353702285041039122e-01	5.283198506562775815e-02
68: 1.580206095578272629e+00	6.477988299833900010e-01	1.862003879097276771e-01	1.078375350199153537e+00
69: 1.179356618100213527e+00	4.992305477050857365e-01	-3.123385041923507632e-01	4.052795969373961249e-01
70: 1.266247007500205690e+00	7.676627508330218516e-04	-6.478684355807191597e-01	5.511836217408121463e-01
71: 1.130868962220403118e+00	2.449346837822301559e-01	4.838822583283364231e-01	3.238604181881752919e-01
72: 1.007235996898347974e+00	7.590643681257192021e-02	3.397092219574929239e-01	1.162592396984555299e-01
73: 1.006220175877693190e+00	8.104690217004544006e-02	3.360713281435054323e-01	1.145535001291322907e-01
74: 1.485195878562534766e+00	7.059004853651788813e-02	-6.904483406758989972e-01	9.188367273921136391e-01
75: 1.006554487406863263e+00	3.808273358382698037e-02	3.443925215309004972e-01	1.151148671339406737e-01
76: 1.363338249596141027e+00	-3.382888772773382513e-01	-5.952330639106129251e-01	7.142166463685175604e-01
77: 9.397631809425679439e-01	2.948228431083767948e-02	-4.932408643885452526e-02	2.960686420601708543e-03
78: 1.072554550761993131e+00	4.429806097623120720e-01	1.524741724821045141e-01	2.259404135181852236e-01
79: 1.582152771096336563e+00	4.089647949089464385e-01	5.349365455810911607e-01	1.081644155817739206e+00
80: 1.181924033296603227e+00	5.659461262062627229e-01	-1.704137169302031019e-01	4.095907320707685151e-01
81: 1.343494329961011813e+00	-5.069941759344286369e-01	-4.521853130842292678e-01	6.808952656883989762e-01
82: 1.064208401228331491e+00	2.690463508432571760e-01	3.679633750220257515e-01	2.119257817852483738e-01
83: 1.083098043948437672e+00	-1.774060791963336936e-01	4.499129735992138390e-01	2.436447661170448864e-01
84: 1.508293730557315193e+00	6.176437017314047040e-01	-3.107769191978501100e-01	9.576220245190287805e-01
85: 1.034584378871519217e+00	-1.484218994726904384e-01	-3.770793069396489172e-01	1.621819134176186172e-01
86: 1.006698458235965488e+00	-3.465575486124768956e-01	-1.372959364557064382e-02	1.153566191109469119e-01
87: 1.964353701015419729e+00	-4.509208823249023085e-02	8.131296161673487455e-02	1.723425765313065572e+00
88: 9.813881128934225373e-01	-2.600979048374863489e-01	-1.015858635037900082e-01	7.285616215429135956e-02
89: 9.618041819069559351e-01	1.227833378274575775e-02	2.085061587432452956e-01	3.997134747997636156e-02
90: 1.085768235925616665e+00	-2.281510525085207464e-01	4.306135345782322599e-01	2.481284812800042261e-01
91: 1.016304574520683790e+00	-1.294155594082786916e-02	3.682046786824251794e-01	1.314869534131450357e-01
92: 9.684015609807504754e-01	1.588067722864280606e-01	-1.735855463642431151e-01	5.104949049058356975e-02
93: 1.002500288097429637e+00	7.212003764982749532e-02	-3.289849329101343645e-01	1.083071637655214081e-01
94: 1.081982392883422461e+00	-4.702922812733147939e-01	1.058945769997493985e-01	2.417713945993662794e-01
95: 1.146042373914374801e+00	-5.462054497375931073e-01	1.148514183626277024e-01	3.493392064803805819e-01
96: 9.659586863951273861e-01	-1.940957113206840667e-01	-1.155637171937593105e-01	4.694748062972745051e-02
97: 1.282997503700356701e+00	-5.983504920153006612e-01	-2.694707819790697068e-01	5.793106082802073065e-01
98: 1.006539552071104238e+00	-5.322275174283435523e-02	3.423441970469774387e-01	1.150897881164097414e-01
99: 1.447952095906233527e+00	6.826803637353359155e-01	-1.319946797062293287e-01	8.562979607231901991e-01
100: 1.126214807589480005e+00	3.653894480138105139e-01	3.938549497093648544e-01	3.160452858427192369e-01
101: 1.744924602267958536e+00	5.723470593669012230e-01	-3.745807229466423943e-02	1.354966274138962534e+00
102: 1.075008350224919695e+00	-3.427379467894892673e-01	-3.246562733813864732e-01	2.300607681416794170e-01
103: 1.039330046782911854e+00	2.494925109282346287e-01	3.304015257203624101e-01	1.701507124232849166e-01
104: 1.033046918519336499e+00	3.968489809504749943e-01	6.618596576149265998e-02	1.596002509931761237e-01
105: 9.411438346112748210e-01	-6.754379728805734451e-02	-3.629992530510346010e-02	5.279043243663158851e-03
106: 9.456943466866050141e-01	1.122077764101447328e-01	4.166871973851329208e-02	1.292014177356905040e-02
107: 9.804245162649726231e-01	2.759489967263580867e-01	1.286522724569614390e-02	7.123811639170829491e-02
108: 9.549793666849909490e-01	-8.933518735287571122e-02	1.528002646627685812e-01	2.851129975432531091e-02
109: 1.901438436523873010e+00	3.359916728198194535e-01	7.430458726750313603e-02	1.617780130919246995e+00
110: 9.630180517552776598e-01	2.123172915038397945e-01	-2.676425660802965109e-02	4.200964535941558581e-02
111: 1.049740257045565395e+00	3.975240274127724294e-01	1.699404754713782495e-01	1.876312598907255991e-01
112: 1.023012946622605224e+00	-3.780690647800393767e-01	-5.828626066651348969e-02	1.427514729567689045e-01
113: 1.749179441775015054e+00	-1.732450068297380352e-01	-5.426092684163078550e-01	1.362110887176824825e+00
114: 1.205722324579744376e+00	1.326985478998475299e-01	5.951606921535855799e-01	4.495521881723181234e-01
115: 9.960383521306919175e-01	2.817516717816253569e-01	-1.528614866194533128e-01	9.745645320846778314e-02
116: 9.708715408234990241e-01	-1.613049986676319825e-01	1.835253000150241509e-01	5.519701477639771953e-02
117: 1.015474548539104571e+00	2.829008185473535497e-01	2.332111617644864188e-01	1.300931959189034481e-01
118: 9.993125232927967394e-01	1.847187906137380820e-01	2.721413025861068591e-01	1.029543541126432260e-01
119: 1.032448061029282771e+00	-3.807238506563854208e-01	1.264993294465006635e-01	1.585946654654107890e-01
120: 1.311133736161806285e+00	8.519206063615639146e-02	6.628704931391433686e-01	6.265562195299407833e-01
121: 1.723877437385286537e+00	5.590156568459110353e-01	1.949416889921191942e-01	1.319624436125709677e+00
122: 1.368903498531225171e+00	5.069998776350210790e-01	4.620199463191514977e-01	7.235616639736727196e-01
123: 9.486922172769338690e-01	1.388218657309229498e-01	2.406373845029277994e-02	1.795408612563334505e-02
124: 1.152823682868038047e+00	-5.559144202619802355e-01	-9.997104590409922054e-02	3.607261996404662607e-01
125: 1.103459046809236455e+00	-3.601700312466053766e-02	-5.092039660103165888e-01	2.778344191608215774e-01
126: 1.032459866076601784e+00	-1.965527734956475925e-01	-3.497682467399736983e-01	1.586144881860679368e-01
127: 1.147601380442210273e+00	1.114739776988614012e-01	5.484931326657424000e-01	3.519570486684142074e-01
128: 1.060151533294777071e+00	-3.887500503999393175e-01	-2.255639245310878116e-01	2.051135973343687913e-01
129: 1.006112292768161387e+00	3.255460314683515932e-01	-1.155711624763134382e-01	1.143723456884897238e-01
130: 9.839048655804415455e-01	2.137420267298555943e-01	-1.913046286256275819e-01	7.708222615292871505e-02
131: 9.618405673122851773e-01	2.022210061310986476e-02	-2.080426565182135756e-01	4.003244488232774595e-02
132: 9.656992686857279740e-01	2.186184227422041659e-01	-5.266600817608488999e-02	4.651187332990969203e-02
133: 1.207543851582377759e+00	3.154979034968726226e-01	5.233762001568055267e-01	4.526108477410867859e-01
134: 1.164221307553618301e+00	4.305639269049525986e-01	3.819485585126278226e-01	3.798647870758345424e-01
135: 9.392779490235170226e-01	2.091184724995583458e-02	-4.423974783528138166e-02	2.145897921649395166e-03
136: 9.762075843426675226e-01	-2.547896171182335578e-01	6.405745837491531869e-02	6.415715675929156703e-02
137: 9.685032255008910740e-01	1.547093516529197132e-01	-1.777526515628200243e-01	5.122020284174977345e-02
138: 1.200181628538075973e+00	3.831973901730345022e-01	4.689702002339141140e-01	4.402483991310430222e-01
139: 1.062548231085734818e+00	-3.754381335576537082e-01	2.539138035234475010e-01	2.091380683530036921e-01
140: 1.155957348092688353e+00	-5.500023165081263654e-01	-1.412214723941174199e-01	3.659881667212933620e-01
141: 1.050048728870389025e+00	6.156181271977224922e-02	-4.284487607931432573e-01	1.881492375530542382e-01
142: 1.269352155660557369e+00	-2.954897862436410838e-01	5.783755497877719476e-01	5.563977037277240134e-01
143: 1.140838584230694730e+00	2.200173622656797223e-01	-5.072000570822605692e-01	3.406011416112698642e-01
144: 1.023235514610666641e+00	3.654169708663342897e-01	1.146844888206697693e-01	1.431252031871753094e-01
145: 1.126563352546043451e+00	1.364887273442380033e-01	5.200162568258215323e-01	3.166305532392483246e-01
146: 1.260114390890701541e+00	2.738159940436638018e-02	6.440007563887043540e-01	5.408858954665758390e-01
147: 1.366099259901195850e+00	-3.003290095232990509e-01	-6.159839590606570603e-01	7.188528612458241485e-01
148: 1.187560502668767670e+00	-5.890323556392684790e-01	-8.882259045685851617e-02	4.190553411346569779e-01
149: 1.281878008683488002e+00	-4.579797074954937708e-01	4.692499425155208792e-01	5.774307821010816744e-01
150: 1.008734674786317287e+00	3.290549544608443178e-01	-1.237610408455806776e-01	1.187757796431897495e-01
151: 9.613563600946422039e-01	-3.039457452341954441e-02	-2.046950448813389944e-01	3.921937703465406405e-02
152: 9.516015745084548394e-01	1.299471574237941462e-01	-9.106950442931005529e-02	2.283940120594400366e-02
153: 9.923160317844730294e-01	8.847733130646276423e-02	-2.978260037030683316e-01	9.120603214497303990e-02
154: 1.009159674558034681e+00	2.983550698749443675e-01	-1.877918465956022742e-01	1.194894279265305004e-01
155: 1.085543797856298509e+00	8.029329023388678821e-02	4.803472326603472897e-01	2.477516108590204491e-01
156: 1.504817529584883129e+00	5.364188268523475411e-01	4.370265217473613406e-01	9.517848805448135829e-01
157: 9.906835686370695226e-01	-2.170671714978263944e-01	-2.160225628939748677e-01	8.846484356020363482e-02
158: 9.735599400174180795e-01	1.938327468943211451e-01	-1.638242452468751387e-01	5.971130301218140202e-02
159: 1.251256674216145059e+00	-5.190318363941406193e-02	6.375079867081353546e-01	5.260122538324383257e-01
160: 1.132208192328323371e+00	3.928407005037278243e-01	-3.760057884555504937e-01	3.261092176725919334e-01
161: 1.061101501776926304e+00	3.906825608100028546e-01	-2.252354827130756409e-01	2.067087590771009842e-01
162: 1.046577845180163280e+00	-3.741690528718124575e-01	2.055182491960121927e-01	1.823210222173254347e-01
163: 9.701869601128341181e-01	-2.218345511710798912e-01	-9.636928366341089569e-02	5.404748510253486182e-02
164: 9.694994953385098757e-01	7.213465050944263546e-02	-2.282195922756920514e-01	5.289311258588357684e-02
165: 1.109320330384250486e+00	-5.165122008992739655e-01	-3.471247147076536588e-02	2.876765302390899559e-01
166: 1.064006821590328444e+00	2.482026814306480533e-01	3.819591104705569173e-01	2.115872946325705051e-01
167: 1.329328402988372959e+00	-6.293633023873940191e-02	-6.719507496952011882e-01	6.571082188739965080e-01
168: 1.103999854758561217e+00	-4.646305647942572392e-02	-5.090338554227666901e-01	2.787425294477825499e-01
169: 9.429777159633161432e-01	7.139283535888286958e-02	-6.477786822214974538e-02	8.358447906508137404e-03
170: 1.945631132682587916e+00	-1.564219799523088594e-01	-1.354531324492833921e-01	1.691987327837063404e+00
171: 1.078821074519095591e+00	1.912182936926258014e-01	4.376433797925015634e-01	2.364629931038117749e-01
172: 1.579727124204745037e+00	4.836510818393318645e-01	-4.696977729799211021e-01	1.077571074241295834e+00
173: 1.246587253213080393e+00	4.617815558998643599e-01	4.386249935613807938e-01	5.181714866019857535e-01
174: 1.121833114600134795e+00	-2.215096738462455153e-02	-5.318710349912074697e-01	3.086876638201572765e-01
175: 1.305964209816614652e+00	5.904007608208862168e-01	-3.087961984898513479e-01	6.178756887451312130e-01
176: 1.310190960066817345e+00	3.714880653948532951e-01	5.551230040030391555e-01	6.249731350519313056e-01
177: 9.573631631050600888e-01	-1.887933111402297914e-01	-3.802320977942544528e-04	3.251410713500097610e-02
178: 9.817592176706633200e-01	-2.426890198927744435e-01	1.403922786372656106e-01	7.347931140010670326e-02
179: 1.278477535287583677e+00	6.605658734112056230e-02	6.507170389693820445e-01	5.717207978539697866e-01
180: 1.070978899788818106e+00	-4.311727554624774084e-01	1.771478770334303232e-01	2.232946224213891440e-01
181: 9.810785221550515356e-01	1.321713942612643689e-01	2.448861940963919515e-01	7.233630564217181924e-02
182: 1.101798033377888730e+00	-1.072457177177043725e-01	-4.969540733308401848e-01	2.750452897005942199e-01
183: 9.430525612474318642e-01	9.059418946838562747e-02	-3.499779584527999005e-02	8.484126111720998592e-03
184: 9.856349310155770871e-01	2.694986908311632345e-01	1.122706719218581894e-01	7.998730589653003931e-02
185: 1.098935891104522833e+00	2.873216123055331861e-02	-5.039457310035490023e-01	2.702392567189518813e-01
186: 1.150784340704432696e+00	-5.455951314561313659e-01	1.382822538570127879e-01	3.573017906617981798e-01
187: 9.876584270225852169e-01	3.606073367726667089e-02	-2.955870700500525250e-01	8.338510643160465530e-02
188: 9.909015480114906627e-01	-2.148194495466780873e-01	2.190971444627562714e-01	8.883086871294831877e-02
189: 9.536584314404199514e-01	-3.735480550413701473e-02	1.659327843375651423e-01	2.629322051658165502e-02
190: 1.316363530560252793e+00	-2.362545575633570871e-01	-6.272945216276799574e-01	6.353379508226284500e-01
191: 1.284309761359534674e+00	1.884698463018333672e-02	-6.565772511911942555e-01	5.815141163479612407e-01
192: 1.009000974554136176e+00	1.839689178651007229e-01	-3.003003392379987591e-01	1.192229431119841698e-01
193: 9.565685607037737181e-01	1.689596289134711327e-01	7.523212879149109023e-02	3.117983197215820276e-02
194: 1.100779740727687805e+00	-8.526194704162465277e-02	4.998901851199098467e-01	2.733353998368474591e-01
195: 1.299716267510458323e+00	-1.982322282040384076e-01	6.334087613265942940e-01	6.073843106364281708e-01
196: 1.544140482392958758e+00	5.711323139905953861e-01	3.773413160796218468e-01	1.017814934288059137e+00
197: 9.381555109612015331e-01	-1.637990018258415892e-02	4.836675312514207570e-03	2.611298590909030435e-04
198: 9.839176037299603994e-01	-2.790296391878070992e-01	6.668840850005644527e-02	7.710361571391689817e-02
199: 1.010015044910596682e+00	-3.349381793111979588e-01	-1.161024188477000618e-01	1.209257430126765148e-01
200: 1.018377230987718818e+00	3.198406958878149964e-01	1.916610054263452045e-01	1.349673028817511555e-01
201: 1.002521015682555916e+00	-3.080200956955876368e-01	1.363452430111150859e-01	1.083419689737297881e-01
202: 1.166881359663308748e+00	5.615653138706651060e-01	-1.367546072955738712e-01	3.843314756437038460e-01
203: 1.057686945702724257e+00	4.029980581139774309e-01	1.898927022391524166e-01	2.009751275721294028e-01
204: 1.780431969544959303e+00	4.911771633285079153e-01	-2.185774673511314270e-01	1.414589298407374685e+00
205: 1.164529346834562551e+00	5.716392534338492482e-01	6.944543482790585531e-02	3.803820384220152340e-01
206: 1.018208194510518139e+00	-2.502850427373078390e-01	-2.759015947628277732e-01	1.346834613368751710e-01
207: 9.580957630856197227e-01	4.911324740628605218e-02	1.858835776733843148e-01	3.374426948635711465e-02
208: 1.111918850177897600e+00	-9.247908385421590993e-02	-5.125230218587963904e-01	2.920398953827211819e-01
209: 1.124052455117925842e+00	2.096002886641774310e-01	4.920517581877624225e-01	3.124143212352180066e-01
210: 1.200020558405075821e+00	5.510863352734406417e-01	-2.508557530912690070e-01	4.399779344589124230e-01
211: 9.923942574675037598e-01	2.234314732236955189e-02	-3.100977713988928297e-01	9.133738662589992174e-02
212: 1.312311099169712225e+00	-5.368878936957494075e-01	3.987653531469209645e-01	6.285332160964695047e-01
213: 1.828341934886279496e+00	1.873210950565809552e-01	4.390456892523283972e-01	1.495038434609443634e+00
214: 1.357819196449190802e+00	-4.838503874120567150e-01	4.824566291108207117e-01	7.049491994989095511e-01
215: 9.773540974648822210e-01	-2.351895871927838499e-01	-1.252837291554454446e-01	6.608235102043122366e-02
216: 9.649224247509410324e-01	1.739452748769709789e-01	1.375885769937429948e-01	4.520741771045359847e-02
217: 9.764885611251900022e-01	-1.389518461128277649e-01	-2.240566698208139307e-01	6.462896547978910777e-02
218: 1.211271701631183584e+00	-4.372403435297921304e-01	4.308060256211345140e-01	4.588705541337068650e-01
219: 1.250941085662436336e+00	-3.936427144159828639e-01	5.039080653264327303e-01	5.254823259487455545e-01
220: 1.179460567310883334e+00	5.883400576723921693e-01	2.731560232320767029e-02	4.054541456799737875e-01
221: 1.436074730298608770e+00	-6.934949032778937594e-01	4.520799468437804863e-02	8.363538051246159899e-01
222: 1.177819600755470208e+00	3.450708970766875883e-01	4.755784502371583344e-01	4.026986783992322905e-01
223: 9.615917302825189861e-01	-1.075064520624297998e-01	-1.780103975409404182e-01	3.961460437759840858e-02
224: 1.058390453917766205e+00	-4.261996348073321395e-01	1.335402489104655366e-01	2.021564398066086621e-01
225: 9.665376758944150826e-01	1.491076784620213869e-01	-1.726895511643983250e-01	4.791970435721134430e-02
226: 9.446806974842656413e-01	-1.061903223880428238e-01	-3.428397593173570373e-02	1.121804906364599896e-02
227: 1.042414014687558232e+00	-1.816720499145244305e-01	3.782035242084954008e-01	1.753292290896228123e-01
228: 1.121519513629932963e+00	-2.581047601962929150e-01	4.651673946408254601e-01	3.081610734336867607e-01
229: 1.002335560357058730e+00	-3.071784992840726480e-01	1.371252851060701106e-01	1.080305573366302369e-01
230: 1.561040899048375064e+00	-5.645757620500015950e-01	-3.791275726798387646e-01	1.046193663258057072e+00
231: 1.326714184433526622e+00	4.871087117414663742e-02	6.722442616918179459e-01	6.527184927891931387e-01
232: 9.479577233880900344e-01	2.238365754439352109e-02	1.341612236840399874e-01	1.672074357399063252e-02
233: 1.330719370349876307e+00	-5.749099310477587821e-01	3.543760209754376334e-01	6.594438941749697358e-01
234: 1.183726678681030986e+00	-1.587270189018315791e-01	-5.708916082626269706e-01	4.126176861297559118e-01
235: 1.183844350391621836e+00	5.864010197872535635e-01	8.579531893416944555e-02	4.128152773282677268e-01
236: 1.020915086119918547e+00	8.796084466836125160e-02	3.678339893120275428e-01	1.392288015436040083e-01
237: 1.281939587849384887e+00	6.154056511461067913e-01	-2.263962400744768400e-01	5.775341841943447685e-01
238: 1.095153704301187636e+00	-2.600275592265526847e-01	-4.269265330218471322e-01	2.638883094971063437e-01
239: 9.964432049995823881e-01	-1.927667450618777978e-01	-2.574205023568265638e-01	9.813627134983214650e-02
240: 1.495744225366191671e+00	-6.615316112881006738e-01	-2.065387485805143808e-01	9.365492300555657845e-01
241: 1.148952218332965680e+00	2.533393065479694339e-01	5.005904558943071736e-01	3.542253396322272430e-01
242: 1.003499580605930808e+00	2.681954611291014756e-01	2.077062105087836008e-01	1.099851490979961433e-01
243: 9.637931833892996458e-01	1.211664586642429570e-01	1.802668227053733641e-01	4.331122572908830543e-02
244: 1.698005197000191702e+00	-6.121609298621469852e-01	-2.801974683184707418e-04	1.276180459997468652e+00
245: 1.131894913079112053e+00	1.996969764668782565e-01	-5.054293351969016967e-01	3.255831675114294610e-01
246: 1.092758863460246976e+00	4.734068070679747775e-01	-1.504429910298117623e-01	2.598669566194212743e-01
247: 1.081604674575932901e+00	2.410790854181281140e-01	4.168434074178504201e-01	2.411371400899179340e-01
248: 1.564257394837899273e+00	5.897730102505703842e-01	3.367098816657562166e-01	1.051594717214604957e+00
249: 9.703455306410239123e-01	-5.473727030618199402e-02	-2.361785264651981298e-01	5.431375250492375545e-02
250: 1.051028897328410094e+00	3.675708557155987766e-01	2.317050391292918843e-01	1.897951102899376741e-01
251: 1.115594435375182547e+00	4.463923629749827482e-01	2.766053162601338489e-01	2.982118400303964134e-01
252: 1.155232508230693345e+00	-4.785067497138327797e-01	-3.044528380715170734e-01	3.647710349540940200e-01
253: 1.343284323435449679e+00	4.864896222515810442e-01	4.740868612959949768e-01	6.805426283308488866e-01
254: 1.119972652312826167e+00	9.626250076267280076e-02	5.214011352642460295e-01	3.055636251596360320e-01
255: 9.470486750848884361e-01	-1.243467399089029368e-01	3.693527699656375118e-02	1.519429390454265019e-02
256: 1.203675244287062407e+00	3.958948049064004993e-01	4.617780801271366697e-01	4.461147855336544676e-01
257: 1.058658276893121863e+00	-1.431523477086690810e-01	4.235227220618451027e-01	2.026061610048797423e-01
258: 1.102984058243518195e+00	2.411913804637451919e-01	-4.492295014616720650e-01	2.770368310276293267e-01
259: 1.030872822569530944e+00	-3.679914775525366388e-01	-1.520420379304423530e-01	1.559495670501546971e-01
260: 1.008177156902259508e+00	2.523619924925114555e-01	-2.429082762006895824e-01	1.178396104794233734e-01
261: 1.046441833889439010e+00	5.755236711939896999e-02	4.227605809227831801e-01	1.820926356849088823e-01
262: 9.588946199750545407e-01	-6.484035697493030492e-02	1.849313785566479296e-01	3.508568867224566568e-02
263: 1.074640508226419655e+00	2.725910962479932698e-01	-3.847832910879372403e-01	2.294430976669180888e-01
264: 9.752060797475421428e-01	-2.395129069895412521e-01	9.956546911898943308e-02	6.247545694994630083e-02
265: 1.049693324889059864e+00	2.149724459934815313e-01	3.749973350299371511e-01	1.875524526650457213e-01
266: 1.161578175374504474e+00	3.852646651841536429e-01	-4.243181952886039832e-01	3.754265100041914716e-01
267: 1.045542766515100475e+00	1.587621721050944401e-01	-3.943349452353748785e-01	1.805829457250496817e-01
268: 9.682187816672980230e-01	-1.747266488011273156e-01	1.565228377081034905e-01	5.074257234154923996e-02
